id,scr_portcall_id,scr_portcall_type,pilotage_cst_dt_time,pilotage_nm,pilotage_imo,pilotage_snapshot_dt,pilotage_end_dt_time,pilotage_arrival_dt_time,pilotage_loc_from_code,pilotage_loc_to_code,pilotage_start_dt_time,pilotage_onboard_dt_time,created_at,updated_at
147758,NA,NA,2024-06-29T13:30:00Z,HAI SOON 16,9666338,2024-06-29T12:55:01Z,NA,NA,AWQI,OSV10,NA,NA,2024-06-29T12:55:15Z,2024-06-29T12:55:15Z
317614,NA,NA,2024-08-21T23:15:00Z,INDO SUKSES 65,0,2024-08-21T23:25:01Z,NA,NA,PEBGA,P04,NA,NA,2024-08-21T23:25:15Z,2024-08-21T23:25:15Z
6806,NA,NA,2024-05-19T10:00:00Z,AULAC SIRIUS,9421271,2024-05-17T10:55:02Z,NA,NA,PWBGA,AWPB,NA,NA,2024-05-17T10:55:16Z,2024-05-17T10:55:16Z
132871,NA,NA,2024-06-25T14:30:00Z,FLOURISH,9505106,2024-06-25T06:25:01Z,NA,NA,OTS4,DGA,NA,NA,2024-06-25T06:25:16Z,2024-06-25T06:25:16Z
268680,NA,NA,2024-08-07T02:30:00Z,PERTAMINA HALMAHERA,9872688,2024-08-07T03:55:02Z,NA,2024-08-07T02:30:00Z,AEPA,SEAW,2024-08-07T02:30:00Z,2024-08-07T02:30:00Z,2024-08-07T03:55:21Z,2024-08-07T03:55:21Z
271612,NA,NA,2024-08-08T01:00:00Z,NAKHAL SILVER,9718765,2024-08-08T00:55:01Z,NA,2024-08-08T00:30:00Z,AWPB,SEAW,2024-08-08T00:35:00Z,2024-08-08T00:30:00Z,2024-08-08T00:55:21Z,2024-08-08T00:55:21Z
368241,NA,NA,2024-09-06T13:15:00Z,BUNUN YOUTH,9959319,2024-09-06T02:25:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-09-06T02:25:07Z,2024-09-06T02:25:07Z
290910,NA,NA,2024-08-13T19:40:00Z,MSC VAIGA III,9315836,2024-08-13T22:55:01Z,2024-08-13T22:35:00Z,2024-08-13T19:35:00Z,ARAFR,P15,2024-08-13T19:50:00Z,2024-08-13T19:40:00Z,2024-08-13T22:55:16Z,2024-08-13T22:55:16Z
373068,NA,NA,2024-09-07T19:00:00Z,STAR KARLIE,9756236,2024-09-07T12:25:01Z,NA,NA,AEBB,SEAE,NA,NA,2024-09-07T12:25:05Z,2024-09-07T12:25:05Z
336506,NA,NA,2024-08-27T22:00:00Z,ANGEL NO 2,9547788,2024-08-27T21:55:01Z,NA,2024-08-27T21:15:00Z,OBH3,SEAW,2024-08-27T21:50:00Z,2024-08-27T21:25:00Z,2024-08-27T21:55:12Z,2024-08-27T21:55:12Z
219506,NA,NA,2024-07-25T05:45:00Z,KOTA LOCENG,9628336,2024-07-23T02:25:01Z,NA,NA,B07,SEA5,NA,NA,2024-07-23T02:25:24Z,2024-07-23T02:25:24Z
99652,NA,NA,2024-06-17T09:30:00Z,SINAR BANDUNG,9352432,2024-06-15T07:25:01Z,NA,NA,PEBGA,P02,NA,NA,2024-06-15T07:25:16Z,2024-06-15T07:25:16Z
38673,NA,NA,2024-05-28T15:00:00Z,MAERSK LAVRAS,9526928,2024-05-27T08:25:01Z,NA,NA,PWBGA,P09,NA,NA,2024-05-27T08:25:13Z,2024-05-27T08:25:13Z
162558,NA,NA,2024-07-03T22:30:00Z,NEW YORK,9405332,2024-07-03T21:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-03T21:55:15Z,2024-07-03T21:55:15Z
25638,NA,NA,2024-05-26T06:30:00Z,ZHONG GU CHANG CHUN,9938937,2024-05-23T06:55:01Z,NA,NA,B05,SEAW,NA,NA,2024-05-23T06:55:16Z,2024-05-23T06:55:16Z
81316,NA,NA,2024-06-09T15:45:00Z,PUFFIN THREE,9548811,2024-06-09T16:25:01Z,2024-06-09T16:15:00Z,2024-06-09T15:20:00Z,OSV10,DGA,2024-06-09T15:40:00Z,2024-06-09T15:20:00Z,2024-06-09T16:25:19Z,2024-06-09T16:25:19Z
45684,NA,NA,2024-05-30T12:30:00Z,BOLAN,9594884,2024-05-30T01:55:01Z,NA,NA,PEBGC,AEPA,NA,NA,2024-05-30T01:55:14Z,2024-05-30T01:55:14Z
210789,NA,NA,2024-07-23T00:00:00Z,ASIAN EXPLORER,9448061,2024-07-20T08:25:01Z,NA,NA,P12,SEAE,NA,NA,2024-07-20T08:25:17Z,2024-07-20T08:25:17Z
377397,NA,NA,2024-09-11T13:30:00Z,XIAMEN,9318151,2024-09-09T01:55:02Z,NA,NA,P26,AEW,NA,NA,2024-09-09T01:55:07Z,2024-09-09T01:55:07Z
252243,NA,NA,2024-08-02T11:00:00Z,ANL HEDLAND TRADER,9383493,2024-08-02T06:25:01Z,NA,NA,P37,SEAE,NA,NA,2024-08-02T06:25:19Z,2024-08-02T06:25:19Z
35430,NA,NA,2024-05-26T05:00:00Z,CHEM ABBEY,9937971,2024-05-26T05:25:01Z,NA,2024-05-26T04:45:00Z,PGBG,ARAFR,2024-05-26T04:50:00Z,2024-05-26T04:50:00Z,2024-05-26T05:25:18Z,2024-05-26T05:25:18Z
88694,NA,NA,2024-06-12T00:30:00Z,VIBEKE IRIS,9744996,2024-06-12T00:25:02Z,NA,2024-06-12T00:10:00Z,PEBGB,AEBC,NA,2024-06-12T00:20:00Z,2024-06-12T00:25:15Z,2024-06-12T00:25:15Z
77067,NA,NA,2024-06-08T14:30:00Z,MUSCAT SILVER,9718741,2024-06-08T08:25:02Z,NA,NA,PEBGB,AEPA,NA,NA,2024-06-08T08:25:15Z,2024-06-08T08:25:15Z
186290,NA,NA,2024-07-11T06:15:00Z,KOTA CAHAYA,9494589,2024-07-11T04:25:01Z,NA,NA,PEBGA,B07,NA,NA,2024-07-11T04:25:18Z,2024-07-11T04:25:18Z
243107,NA,NA,2024-07-30T16:30:00Z,MARINE BRIGHT,9581681,2024-07-30T09:25:01Z,NA,NA,AEBC,SEAE,NA,NA,2024-07-30T09:25:18Z,2024-07-30T09:25:18Z
374152,NA,NA,2024-09-10T19:30:00Z,AKIJ MOON,9300506,2024-09-07T23:25:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-09-07T23:25:07Z,2024-09-07T23:25:07Z
19810,NA,NA,2024-05-21T11:00:00Z,ACX DIAMOND,9360609,2024-05-21T11:25:01Z,NA,2024-05-21T10:20:00Z,PWBGA,P26,2024-05-21T10:50:00Z,2024-05-21T10:50:00Z,2024-05-21T11:25:13Z,2024-05-21T11:25:13Z
177500,NA,NA,2024-07-08T15:55:00Z,FOREVER CONVIVIALITY,9952103,2024-07-08T14:55:01Z,NA,2024-07-08T14:30:00Z,AWPB,OST1,NA,2024-07-08T14:40:00Z,2024-07-08T14:55:16Z,2024-07-08T14:55:16Z
101853,NA,NA,2024-06-16T07:30:00Z,AFRICAN ROOK,9700299,2024-06-16T00:25:01Z,NA,NA,PEBGC,AESPA,NA,NA,2024-06-16T00:25:15Z,2024-06-16T00:25:15Z
190125,NA,NA,2024-07-14T01:45:00Z,PRINS DER NEDERLANDEN,9263899,2024-07-14T06:55:01Z,2024-07-14T06:25:00Z,2024-07-14T02:10:00Z,APTE1,APSPT,2024-07-14T02:20:00Z,2024-07-14T02:15:00Z,2024-07-14T06:55:20Z,2024-07-14T06:55:20Z
363377,NA,NA,2024-09-04T18:45:00Z,STI VIRTUS,9686699,2024-09-04T15:25:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-09-04T15:25:10Z,2024-09-04T15:25:10Z
35330,NA,NA,2024-05-26T05:00:00Z,OOCL HOUSTON,9355757,2024-05-26T04:55:01Z,NA,NA,P33,SEAE,NA,NA,2024-05-26T04:55:20Z,2024-05-26T04:55:20Z
35023,NA,NA,2024-05-28T16:30:00Z,CTP FORTUNE,9181730,2024-05-26T02:55:02Z,NA,NA,PEBGA,P34,NA,NA,2024-05-26T02:55:20Z,2024-05-26T02:55:20Z
263031,NA,NA,2024-08-05T10:00:00Z,AL MASHRAB,9732319,2024-08-05T11:55:02Z,2024-08-05T11:25:00Z,2024-08-05T09:40:00Z,P28,SEAW,2024-08-05T10:00:00Z,2024-08-05T09:40:00Z,2024-08-05T11:55:19Z,2024-08-05T11:55:19Z
266582,NA,NA,2024-08-06T11:45:00Z,STOLT RENGE,9781126,2024-08-06T11:55:01Z,NA,2024-08-06T11:40:00Z,PGBG,ARAFR,2024-08-06T11:45:00Z,2024-08-06T11:40:00Z,2024-08-06T11:55:17Z,2024-08-06T11:55:17Z
313973,NA,NA,2024-08-20T19:30:00Z,BRAVE,9335068,2024-08-20T20:25:01Z,2024-08-20T20:15:00Z,2024-08-20T19:30:00Z,PEBGB,AESPA,2024-08-20T19:30:00Z,2024-08-20T19:30:00Z,2024-08-20T20:25:13Z,2024-08-20T20:25:13Z
135657,NA,NA,2024-06-26T02:20:00Z,BTS ELIZABETH,9460629,2024-06-26T02:55:01Z,NA,2024-06-26T02:35:00Z,OM2,ASSPU,NA,2024-06-26T02:35:00Z,2024-06-26T02:55:17Z,2024-06-26T02:55:17Z
332564,NA,NA,2024-08-26T11:30:00Z,PSA AGILITY,9085596,2024-08-26T12:55:01Z,NA,2024-08-26T11:45:00Z,T208,ASSPU,2024-08-26T11:50:00Z,2024-08-26T11:45:00Z,2024-08-26T12:55:16Z,2024-08-26T12:55:16Z
84649,NA,NA,2024-06-10T16:00:00Z,AURORA,8819275,2024-06-10T16:55:01Z,NA,2024-06-10T16:10:00Z,AEW,SEAE,2024-06-10T16:10:00Z,2024-06-10T16:10:00Z,2024-06-10T16:55:14Z,2024-06-10T16:55:14Z
144770,NA,NA,2024-06-28T14:45:00Z,APOLLON,9646663,2024-06-28T15:25:01Z,NA,2024-06-28T14:10:00Z,PEBGB,AEBB,2024-06-28T14:20:00Z,2024-06-28T14:10:00Z,2024-06-28T15:25:19Z,2024-06-28T15:25:19Z
337224,NA,NA,2024-08-29T20:00:00Z,TS HONGKONG,9937529,2024-08-28T02:25:01Z,NA,NA,PEBGA,P08,NA,NA,2024-08-28T02:25:15Z,2024-08-28T02:25:15Z
114433,NA,NA,2024-06-20T07:00:00Z,PSA AGILITY,9085596,2024-06-19T18:25:01Z,NA,NA,P20,B04,NA,NA,2024-06-19T18:25:16Z,2024-06-19T18:25:16Z
383849,NA,NA,2024-09-11T03:30:00Z,TRF MOBILE,9732802,2024-09-11T02:55:01Z,NA,NA,AESPA,SEAE,NA,NA,2024-09-11T02:55:06Z,2024-09-11T02:55:06Z
24417,NA,NA,2024-05-24T15:00:00Z,ONE MINATO,9805477,2024-05-23T00:25:02Z,NA,NA,PWBGA,P24,NA,NA,2024-05-23T00:25:17Z,2024-05-23T00:25:17Z
157074,NA,NA,2024-07-02T07:15:00Z,RSS ENDEAVOUR,0,2024-07-02T04:55:01Z,NA,NA,CN10,AMOW,NA,NA,2024-07-02T04:55:17Z,2024-07-02T04:55:17Z
300483,NA,NA,2024-08-17T01:15:00Z,SILVER LOTUS,9251406,2024-08-16T16:25:01Z,NA,NA,PEBGC,AWPB,NA,NA,2024-08-16T16:25:16Z,2024-08-16T16:25:16Z
343813,NA,NA,2024-08-31T10:00:00Z,HAKUBA GALAXY,9804916,2024-08-30T00:55:02Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-08-30T00:55:14Z,2024-08-30T00:55:14Z
71405,NA,NA,2024-06-07T00:00:00Z,FUELNG BELLINA,9859636,2024-06-06T14:55:01Z,NA,NA,ARAFR,ARAFR,NA,NA,2024-06-06T14:55:15Z,2024-06-06T14:55:15Z
291133,NA,NA,2024-08-14T01:00:00Z,FLAGSHIP VIOLET,9520857,2024-08-14T00:25:01Z,NA,2024-08-14T00:00:00Z,AESPA,SEAW,NA,2024-08-14T00:20:00Z,2024-08-14T00:25:16Z,2024-08-14T00:25:16Z
321602,NA,NA,2024-08-23T03:30:00Z,DEBONAIR,9635066,2024-08-23T02:55:01Z,NA,2024-08-23T02:20:00Z,OCHV6,DGA,NA,2024-08-23T02:30:00Z,2024-08-23T02:55:23Z,2024-08-23T02:55:23Z
189101,NA,NA,2024-07-14T00:00:00Z,PETROLIMEX 16,9257723,2024-07-14T01:25:01Z,2024-07-14T01:10:00Z,2024-07-14T00:30:00Z,AWPB,SEAE,2024-07-14T00:35:00Z,2024-07-14T00:35:00Z,2024-07-14T01:25:19Z,2024-07-14T01:25:19Z
98395,NA,NA,2024-06-17T22:30:00Z,MSC VAIGA III,9315836,2024-06-15T00:25:01Z,NA,NA,PWBGA,T203,NA,NA,2024-06-15T00:25:15Z,2024-06-15T00:25:15Z
269401,NA,NA,2024-08-08T12:30:00Z,ZHONG GU XIA MEN,9810240,2024-08-07T07:55:01Z,NA,NA,P08,SEAW,NA,NA,2024-08-07T07:55:19Z,2024-08-07T07:55:19Z
84778,NA,NA,2024-06-10T20:00:00Z,OLYMPIAN HIGHWAY,9757993,2024-06-10T17:55:01Z,NA,NA,PEBGA,P14,NA,NA,2024-06-10T17:55:18Z,2024-06-10T17:55:18Z
225403,NA,NA,2024-07-24T18:00:00Z,YENISEI RIVER,9629586,2024-07-24T18:55:01Z,NA,2024-07-24T18:00:00Z,PGBG,ASPH,2024-07-24T18:15:00Z,2024-07-24T18:05:00Z,2024-07-24T18:55:20Z,2024-07-24T18:55:20Z
47724,NA,NA,2024-06-01T05:00:00Z,MATOYA BAY,9983396,2024-05-30T14:55:01Z,NA,NA,PEBGA,P40,NA,NA,2024-05-30T14:55:12Z,2024-05-30T14:55:12Z
240289,NA,NA,2024-07-29T14:00:00Z,SFL HUMBER,9615561,2024-07-29T12:25:01Z,2024-07-29T12:15:00Z,2024-07-29T11:15:00Z,AEW,SEAW,2024-07-29T11:30:00Z,2024-07-29T11:30:00Z,2024-07-29T12:25:19Z,2024-07-29T12:25:19Z
150279,NA,NA,2024-06-30T19:30:00Z,NEW JERSEY TRADER,9571301,2024-06-30T07:55:02Z,NA,NA,PEBGA,B07,NA,NA,2024-06-30T07:55:20Z,2024-06-30T07:55:20Z
349092,NA,NA,2024-08-31T15:00:00Z,BOW PLATINUM,9777383,2024-08-31T12:55:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-08-31T12:55:11Z,2024-08-31T12:55:11Z
30836,NA,NA,2024-05-24T16:00:00Z,HAI SOON 2,9608051,2024-05-24T19:25:01Z,2024-05-24T19:15:00Z,2024-05-24T16:05:00Z,OSENO,ACGP,2024-05-24T16:05:00Z,2024-05-24T16:05:00Z,2024-05-24T19:25:18Z,2024-05-24T19:25:18Z
139290,NA,NA,2024-06-27T03:30:00Z,TAY SON 4,9370587,2024-06-27T03:25:01Z,NA,2024-06-27T03:00:00Z,PEBGA,AEW,NA,NA,2024-06-27T03:25:17Z,2024-06-27T03:25:17Z
95549,NA,NA,2024-06-14T02:30:00Z,TAIKOO BRILLIANCE,9738727,2024-06-14T02:55:01Z,NA,2024-06-14T01:55:00Z,PEBGC,AESPA,2024-06-14T02:20:00Z,2024-06-14T02:20:00Z,2024-06-14T02:55:17Z,2024-06-14T02:55:17Z
312672,NA,NA,2024-08-20T09:15:00Z,COSCO SHIPPING SOLAR,9795646,2024-08-20T08:55:01Z,NA,2024-08-20T08:50:00Z,PEBGA,P32,NA,NA,2024-08-20T08:55:19Z,2024-08-20T08:55:19Z
351482,NA,NA,2024-09-03T20:00:00Z,XIN YANG SHAN,9310020,2024-09-01T07:25:02Z,NA,NA,PWBGA,P41,NA,NA,2024-09-01T07:25:13Z,2024-09-01T07:25:13Z
123260,NA,NA,2024-06-24T05:00:00Z,TIGER SOUTH,9619854,2024-06-22T08:25:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-06-22T08:25:16Z,2024-06-22T08:25:16Z
248668,NA,NA,2024-08-01T06:00:00Z,MSC VAIGA III,9315836,2024-08-01T04:55:02Z,NA,NA,T207,SEAE,NA,NA,2024-08-01T04:55:19Z,2024-08-01T04:55:19Z
101876,NA,NA,2024-06-16T21:00:00Z,MSC MAKALU III,9327683,2024-06-16T00:55:02Z,NA,NA,PWBGB,T205,NA,NA,2024-06-16T00:55:17Z,2024-06-16T00:55:17Z
186223,NA,NA,2024-07-13T02:00:00Z,LADY OF LUCK,9160401,2024-07-11T03:55:01Z,NA,NA,PEBGA,P11,NA,NA,2024-07-11T03:55:22Z,2024-07-11T03:55:22Z
107772,NA,NA,2024-06-17T17:30:00Z,COSCO WELLINGTON,9484417,2024-06-17T18:55:01Z,2024-06-17T18:40:00Z,2024-06-17T17:05:00Z,P03,SEAW,2024-06-17T17:10:00Z,2024-06-17T17:05:00Z,2024-06-17T18:55:20Z,2024-06-17T18:55:20Z
1476,NA,NA,2024-05-15T23:30:00Z,BTS ELIZABETH,9460629,2024-05-15T23:55:01Z,NA,2024-05-15T22:15:00Z,J12,AWPA,2024-05-15T00:00:00Z,2024-05-15T22:15:00Z,2024-05-15T23:55:14Z,2024-05-15T23:55:14Z
98097,NA,NA,2024-06-14T21:15:00Z,KOTA NAGA,9362293,2024-06-14T21:55:02Z,NA,2024-06-14T21:15:00Z,PEBGA,B07,2024-06-14T21:25:00Z,2024-06-14T21:20:00Z,2024-06-14T21:55:20Z,2024-06-14T21:55:20Z
183586,NA,NA,2024-07-10T10:00:00Z,ZENGO SINCERITY,9269398,2024-07-10T08:55:01Z,NA,NA,AWPA,OMU6,NA,NA,2024-07-10T08:55:20Z,2024-07-10T08:55:20Z
200602,NA,NA,2024-07-17T05:45:00Z,APL OREGON,9532783,2024-07-17T08:25:01Z,2024-07-17T08:10:00Z,2024-07-17T05:30:00Z,PEBGA,P39,2024-07-17T05:35:00Z,2024-07-17T05:30:00Z,2024-07-17T08:25:21Z,2024-07-17T08:25:21Z
61764,NA,NA,2024-06-04T07:30:00Z,ZHONG SHENG 1,8580680,2024-06-03T20:55:01Z,NA,NA,PJSB,APCDG,NA,NA,2024-06-03T20:55:19Z,2024-06-03T20:55:19Z
73213,NA,NA,2024-06-07T03:00:00Z,CHOLA QUEEN,9257802,2024-06-07T03:55:01Z,NA,2024-06-07T03:00:00Z,PEBGB,AEPA,2024-06-07T03:15:00Z,2024-06-07T03:15:00Z,2024-06-07T03:55:16Z,2024-06-07T03:55:16Z
372201,NA,NA,2024-09-07T08:30:00Z,GUANG ZHOU WAN,9802578,2024-09-07T06:25:01Z,NA,NA,PEBGC,AWPB,NA,NA,2024-09-07T06:25:05Z,2024-09-07T06:25:05Z
186213,NA,NA,2024-07-11T22:00:00Z,SEAMEC GALLANT,9599004,2024-07-11T03:55:01Z,NA,NA,PEBGA,AEW,NA,NA,2024-07-11T03:55:22Z,2024-07-11T03:55:22Z
299282,NA,NA,2024-08-19T01:00:00Z,LANTAU BAY,9383596,2024-08-16T07:55:01Z,NA,NA,B07,SEAE,NA,NA,2024-08-16T07:55:19Z,2024-08-16T07:55:19Z
153832,NA,NA,2024-07-04T01:00:00Z,MSC BRASILIA VII,9222273,2024-07-01T07:25:02Z,NA,NA,T209,SEAE,NA,NA,2024-07-01T07:25:17Z,2024-07-01T07:25:17Z
340641,NA,NA,2024-08-31T05:30:00Z,HAFEET,9928009,2024-08-29T02:25:01Z,NA,NA,PEBGC,AEBB,NA,NA,2024-08-29T02:25:15Z,2024-08-29T02:25:15Z
76578,NA,NA,2024-06-08T03:00:00Z,ORKIM GAS SUCCESS,9715969,2024-06-08T04:55:01Z,2024-06-08T04:30:00Z,2024-06-08T03:20:00Z,OPCS3,ASSPU,2024-06-08T03:25:00Z,2024-06-08T03:25:00Z,2024-06-08T04:55:12Z,2024-06-08T04:55:12Z
177044,NA,NA,2024-07-08T16:30:00Z,MARINE CHARGE,9956707,2024-07-08T11:25:01Z,NA,NA,OSV7,DGA,NA,NA,2024-07-08T11:25:18Z,2024-07-08T11:25:18Z
163257,NA,NA,2024-07-05T06:15:00Z,SAN JACK,9859181,2024-07-04T04:25:01Z,NA,NA,PEBGC,AWPB,NA,NA,2024-07-04T04:25:14Z,2024-07-04T04:25:14Z
308739,NA,NA,2024-08-21T23:00:00Z,NORD CAPELLA,9623752,2024-08-19T05:25:02Z,NA,NA,PEBGB,AEBB,NA,NA,2024-08-19T05:25:21Z,2024-08-19T05:25:21Z
373968,NA,NA,2024-09-08T01:30:00Z,AL KHOR,9085613,2024-09-07T21:55:01Z,NA,NA,PGBG,ASSPU,NA,NA,2024-09-07T21:55:12Z,2024-09-07T21:55:12Z
5696,NA,NA,2024-05-17T09:30:00Z,MSC SAVONA,9460356,2024-05-17T04:25:01Z,NA,NA,PWBGB,T208,NA,NA,2024-05-17T04:25:15Z,2024-05-17T04:25:15Z
92701,NA,NA,2024-06-14T05:00:00Z,SEA ELEGANT,9333228,2024-06-13T04:55:01Z,NA,NA,PWBGA,ASSPU,NA,NA,2024-06-13T04:55:15Z,2024-06-13T04:55:15Z
59523,NA,NA,2024-06-03T08:15:00Z,LONG PU 16,8357588,2024-06-03T04:55:01Z,NA,NA,PJSB,APCDG,NA,NA,2024-06-03T04:55:15Z,2024-06-03T04:55:15Z
83144,NA,NA,2024-06-12T13:00:00Z,MSC BASEL V,9360764,2024-06-10T06:25:01Z,NA,NA,PWBGB,T209,NA,NA,2024-06-10T06:25:18Z,2024-06-10T06:25:18Z
126086,NA,NA,2024-06-24T02:50:00Z,TIGER SOUTH,9619854,2024-06-23T05:55:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-06-23T05:55:20Z,2024-06-23T05:55:20Z
149292,NA,NA,2024-06-29T23:00:00Z,MAERSK EDIRNE,9502867,2024-06-30T01:55:01Z,2024-06-30T01:15:00Z,2024-06-29T22:55:00Z,P41,SEAW,2024-06-29T23:15:00Z,2024-06-29T23:00:00Z,2024-06-30T01:55:19Z,2024-06-30T01:55:19Z
342372,NA,NA,2024-08-29T12:00:00Z,INTERASIA CATALYST,9439711,2024-08-29T12:25:01Z,NA,2024-08-29T12:00:00Z,PEBGA,AEW,2024-08-29T12:05:00Z,2024-08-29T12:00:00Z,2024-08-29T12:25:13Z,2024-08-29T12:25:13Z
255881,NA,NA,2024-08-03T08:30:00Z,ONE ENERGY,9592123,2024-08-03T08:25:01Z,NA,NA,PEBGB,AESPA,NA,NA,2024-08-03T08:25:17Z,2024-08-03T08:25:17Z
221806,NA,NA,2024-07-23T20:00:00Z,ENERGY SUNRISE,9582544,2024-07-23T17:55:01Z,NA,NA,PEBGB,AEBC,NA,NA,2024-07-23T17:55:18Z,2024-07-23T17:55:18Z
76785,NA,NA,2024-06-08T05:30:00Z,NASCO JADE,9547817,2024-06-08T06:25:01Z,NA,2024-06-08T05:25:00Z,PEBGB,AEHB,2024-06-08T05:30:00Z,2024-06-08T05:25:00Z,2024-06-08T06:25:14Z,2024-06-08T06:25:14Z
2504,NA,NA,2024-05-18T01:30:00Z,EVER GOODS,9810991,2024-05-16T05:25:01Z,NA,NA,P28,SEAW,NA,NA,2024-05-16T05:25:12Z,2024-05-16T05:25:12Z
255771,NA,NA,2024-08-03T13:15:00Z,REN JIAN 15,9459278,2024-08-03T07:55:01Z,NA,NA,P11,SEAE,NA,NA,2024-08-03T07:55:20Z,2024-08-03T07:55:20Z
193508,NA,NA,2024-07-18T07:00:00Z,MSC RIONA,9144134,2024-07-15T07:25:01Z,NA,NA,T213,SEAE,NA,NA,2024-07-15T07:25:20Z,2024-07-15T07:25:20Z
41666,NA,NA,2024-05-28T21:30:00Z,NATTY,9546904,2024-05-28T13:55:01Z,NA,NA,AEBC,SEAE,NA,NA,2024-05-28T13:55:18Z,2024-05-28T13:55:18Z
113681,NA,NA,2024-06-19T09:55:00Z,MED PACIFIC,9461934,2024-06-19T11:55:01Z,2024-06-19T11:40:00Z,2024-06-19T09:40:00Z,PWBGA,ASSPU,2024-06-19T09:55:00Z,2024-06-19T09:55:00Z,2024-06-19T11:55:18Z,2024-06-19T11:55:18Z
352761,NA,NA,2024-09-02T00:00:00Z,BTG ULRIKEN,9887346,2024-09-01T16:25:01Z,NA,NA,AEBC,SEAE,NA,NA,2024-09-01T16:25:12Z,2024-09-01T16:25:12Z
181870,NA,NA,2024-07-09T21:30:00Z,SPIL NISAKA,9232412,2024-07-09T22:55:01Z,2024-07-09T22:40:00Z,2024-07-09T21:20:00Z,P38,SEA9,2024-07-09T21:30:00Z,2024-07-09T21:20:00Z,2024-07-09T22:55:21Z,2024-07-09T22:55:21Z
348249,NA,NA,2024-09-01T13:00:00Z,KOTA SALAM,9645475,2024-08-31T06:55:01Z,NA,NA,PEBGA,B07,NA,NA,2024-08-31T06:55:06Z,2024-08-31T06:55:06Z
370702,NA,NA,2024-09-06T19:30:00Z,APL RAFFLES,9631979,2024-09-06T19:55:01Z,NA,2024-09-06T19:10:00Z,P38,SEAW,2024-09-06T19:40:00Z,2024-09-06T19:10:00Z,2024-09-06T19:55:12Z,2024-09-06T19:55:12Z
144710,NA,NA,2024-06-28T14:30:00Z,ACHIEVEMENT,9566978,2024-06-28T14:55:01Z,NA,2024-06-28T14:15:00Z,PEBGB,AEBC,2024-06-28T14:25:00Z,2024-06-28T14:20:00Z,2024-06-28T14:55:21Z,2024-06-28T14:55:21Z
41128,NA,NA,2024-05-28T19:30:00Z,OOCL TEXAS,9329552,2024-05-28T10:25:01Z,NA,NA,PEBGA,B05,NA,NA,2024-05-28T10:25:16Z,2024-05-28T10:25:16Z
14964,NA,NA,2024-05-23T03:00:00Z,AL MURAYKH,9708863,2024-05-20T03:25:01Z,NA,NA,P28,SEAW,NA,NA,2024-05-20T03:25:16Z,2024-05-20T03:25:16Z
238573,NA,NA,2024-07-29T04:00:00Z,ADVANTAGE SPICE,9419888,2024-07-29T01:55:02Z,NA,NA,PWBGA,OS6,NA,NA,2024-07-29T01:55:22Z,2024-07-29T01:55:22Z
292603,NA,NA,2024-08-14T15:55:00Z,DUZGIT INTEGRITY,9380415,2024-08-14T09:25:01Z,NA,NA,ASUEX,SEAE,NA,NA,2024-08-14T09:25:20Z,2024-08-14T09:25:20Z
42139,NA,NA,2024-05-28T18:30:00Z,BAY YASU,9363869,2024-05-28T18:55:02Z,NA,2024-05-28T18:40:00Z,ASSPU,OSK2,2024-05-28T18:45:00Z,2024-05-28T18:45:00Z,2024-05-28T18:55:14Z,2024-05-28T18:55:14Z
21925,NA,NA,2024-05-22T04:00:00Z,KTS BROWN,9381366,2024-05-22T04:25:01Z,NA,2024-05-22T03:50:00Z,PEBGC,AWPA,2024-05-22T04:15:00Z,2024-05-22T04:15:00Z,2024-05-22T04:25:14Z,2024-05-22T04:25:14Z
201930,NA,NA,2024-07-17T17:45:00Z,MSC VICTORINE,9946867,2024-07-17T17:55:01Z,NA,NA,PEBGB,AEBC,NA,NA,2024-07-17T17:55:22Z,2024-07-17T17:55:22Z
163042,NA,NA,2024-07-04T03:30:00Z,AKMI,9852092,2024-07-04T02:55:01Z,NA,NA,PJSB,AEBA,NA,NA,2024-07-04T02:55:13Z,2024-07-04T02:55:13Z
359850,NA,NA,2024-09-03T23:00:00Z,CHANG HANG SHAN HU,9406348,2024-09-03T16:25:01Z,NA,NA,PEBGB,AEBC,NA,NA,2024-09-03T16:25:10Z,2024-09-03T16:25:10Z
161592,NA,NA,2024-07-03T10:00:00Z,RHINE,9356816,2024-07-03T09:55:01Z,NA,2024-07-03T09:35:00Z,AWPB,SEAW,2024-07-03T09:45:00Z,2024-07-03T09:40:00Z,2024-07-03T09:55:15Z,2024-07-03T09:55:15Z
95947,NA,NA,2024-06-14T09:00:00Z,NORD ARIES,9785976,2024-06-14T04:55:01Z,NA,NA,AESPA,SEAE,NA,NA,2024-06-14T04:55:17Z,2024-06-14T04:55:17Z
82551,NA,NA,2024-06-11T07:15:00Z,KEN STAR,9619593,2024-06-10T02:25:01Z,NA,NA,PEBGC,AEBC,NA,NA,2024-06-10T02:25:16Z,2024-06-10T02:25:16Z
